transaction_amount,user_age,account_age_days,num_transactions_last_24h,is_foreign_transaction,is_high_risk_merchant,device_type,card_present,fraud
135.25,65,84,1,0,0,desktop,0,0
147.16,19,2094,1,0,0,desktop,1,0
113.0,55,2488,2,0,0,mobile,0,0
45.03,49,1543,1,0,0,desktop,0,0
37.95,57,986,1,0,0,mobile,0,0
109.26,45,1869,3,0,0,desktop,1,0
241.28,54,136,5,0,0,mobile,1,0
351.89,58,1207,3,0,0,mobile,0,0
13.43,18,1733,1,0,0,mobile,1,0
20.19,58,1196,2,1,1,mobile,1,1
347.48,27,909,6,0,0,mobile,0,1
160.06,21,2909,1,0,0,mobile,1,0
257.46,52,2836,2,0,0,mobile,1,0
27.17,27,590,4,0,1,desktop,0,0
106.29,64,1952,3,0,0,mobile,1,0
144.93,28,956,2,1,1,mobile,0,0
136.77,31,2738,0,0,0,mobile,0,0
62.94,55,2587,5,0,0,mobile,1,0
1.86,29,1144,0,0,0,desktop,1,0
104.94,62,1332,1,0,0,mobile,1,0
35.02,34,2756,2,0,0,desktop,1,0
71.8,33,1554,2,0,0,mobile,1,0
379.22,52,2343,4,0,0,mobile,1,0
61.11,19,1807,3,0,0,desktop,0,0
219.76,28,2101,2,1,0,mobile,1,0
25.07,58,806,2,0,0,mobile,1,0
133.94,20,1456,1,0,0,mobile,1,0
452.71,46,52,1,0,0,mobile,1,0
12.9,35,2776,1,0,0,mobile,0,0
1.0,37,72,6,0,0,mobile,1,0
68.21,64,28,0,1,0,mobile,0,1
11.66,31,469,3,0,0,desktop,1,0
165.58,51,764,4,0,1,desktop,1,0
295.18,66,2934,3,0,0,desktop,0,0
68.3,48,2960,3,0,0,desktop,1,0
35.92,57,2595,0,0,0,desktop,1,0
68.38,59,1425,0,0,0,tablet,1,0
154.24,35,2249,2,0,0,mobile,0,0
1.09,47,820,2,0,1,mobile,1,0
106.83,42,1490,0,0,1,mobile,1,0
114.01,36,1676,1,0,0,mobile,1,0
121.83,25,560,0,0,0,mobile,0,0
33.25,45,379,6,1,1,mobile,1,0
150.23,25,1919,2,0,0,mobile,1,0
11.5,48,1076,5,0,0,tablet,1,0
26.67,20,79,4,0,0,tablet,0,0
251.93,20,1409,1,0,0,desktop,0,0
161.06,61,834,4,0,1,mobile,1,0
1.66,39,1032,4,0,0,desktop,1,0
34.26,34,2073,2,0,0,desktop,1,0
28.96,53,450,1,0,0,tablet,0,0
37.9,34,2816,2,0,0,desktop,0,0
34.13,31,2803,2,0,1,mobile,0,0
7.75,68,1993,2,0,0,mobile,0,0
73.71,26,1485,4,0,0,tablet,1,0
158.34,47,2246,0,0,0,mobile,0,0
111.99,38,1743,1,0,0,mobile,1,0
134.09,29,1971,1,0,0,mobile,1,0
10.16,54,2485,2,0,0,mobile,0,0
363.12,49,1551,3,0,1,tablet,1,0
218.78,28,690,0,0,1,mobile,1,0
196.23,37,1991,1,0,0,mobile,1,0
207.78,52,1402,1,0,1,tablet,1,0
323.85,64,587,0,0,1,mobile,0,1
94.3,63,2152,1,0,0,desktop,1,0
26.82,28,1830,2,1,0,mobile,0,0
115.1,69,1986,1,0,1,desktop,1,0
162.99,25,627,2,0,0,mobile,1,0
160.69,21,2032,3,0,0,mobile,1,0
88.44,44,2506,3,0,0,mobile,0,0
8.51,61,364,2,0,0,tablet,0,0
55.66,57,2183,2,0,1,mobile,1,1
304.24,55,374,0,0,0,mobile,0,0
105.38,64,2087,1,0,1,desktop,1,0
92.75,47,1988,1,0,0,mobile,1,0
37.58,61,2867,2,0,0,desktop,0,0
55.15,65,2095,6,0,0,desktop,0,0
270.85,65,2084,1,0,0,mobile,0,0
131.76,44,2143,1,0,0,mobile,1,0
185.79,38,1385,3,0,0,tablet,1,0
72.69,69,1549,4,0,0,mobile,0,0
119.39,37,1170,1,0,0,mobile,1,0
34.26,21,1941,2,0,0,desktop,1,0
146.68,28,368,2,0,0,mobile,0,0
66.95,30,65,1,0,0,desktop,1,0
70.12,26,754,1,0,0,mobile,1,0
125.75,21,1544,0,0,0,desktop,1,0
330.39,29,2036,1,0,0,mobile,1,0
7.94,26,2864,2,0,0,mobile,0,0
208.98,30,1877,3,0,0,desktop,1,0
41.5,65,1579,2,0,0,mobile,0,0
70.42,43,756,5,0,0,mobile,1,0
2.66,55,2229,1,0,0,desktop,0,0
42.98,59,1525,1,0,0,desktop,1,0
83.81,30,597,1,0,1,mobile,1,0
6.94,56,2835,3,0,1,mobile,1,0
81.06,45,2675,2,0,0,desktop,0,0
314.26,36,1835,0,0,0,mobile,1,0
13.36,41,2664,2,1,0,tablet,1,0
173.5,36,1396,2,0,0,mobile,1,0
63.25,66,1587,1,0,0,desktop,0,0
127.77,30,112,0,0,0,mobile,0,0
36.17,30,453,1,0,0,mobile,1,0
20.85,45,2804,3,0,0,mobile,0,0
20.99,19,2632,1,0,0,mobile,1,0
8.77,27,2187,5,0,0,mobile,0,0
24.64,39,1872,2,0,1,mobile,1,0
130.96,30,2279,3,0,1,desktop,1,0
256.13,26,1263,2,0,1,mobile,0,0
201.92,50,253,0,1,0,tablet,1,0
138.67,31,2005,1,0,0,mobile,1,0
14.04,65,1460,1,0,0,desktop,1,0
40.96,37,1943,3,0,0,desktop,0,0
44.49,32,2609,4,0,0,tablet,0,0
34.51,49,1327,2,0,1,mobile,1,0
86.83,50,2120,3,1,1,desktop,0,0
92.03,34,1858,0,0,0,mobile,1,0
52.97,41,2270,0,1,0,mobile,1,0
52.4,47,1101,1,0,0,desktop,1,0
211.62,30,62,2,0,0,mobile,1,0
186.87,64,1495,2,0,1,mobile,1,0
44.14,65,1181,2,0,0,mobile,1,0
294.11,33,806,2,0,0,mobile,1,0
366.44,19,2173,0,0,0,mobile,0,0
47.48,34,2789,2,1,0,desktop,1,0
52.51,49,1876,1,0,0,mobile,1,0
84.54,60,2209,0,0,1,desktop,1,0
339.87,25,541,1,0,0,desktop,1,0
250.81,69,626,1,0,0,mobile,1,0
12.99,20,1615,0,0,0,desktop,0,0
59.85,29,106,2,0,0,desktop,1,0
96.72,37,1155,2,0,0,mobile,1,0
83.93,33,1709,2,0,0,mobile,1,0
25.86,31,2824,2,1,0,tablet,1,0
234.92,33,1909,0,0,1,tablet,0,0
135.59,66,2050,3,0,0,desktop,1,0
218.35,60,2281,0,0,0,mobile,0,0
234.88,66,369,2,0,1,mobile,0,0
165.57,68,1275,0,0,1,mobile,0,0
69.41,50,946,4,0,0,desktop,0,0
113.16,47,2228,0,0,0,desktop,0,0
20.97,29,293,5,0,0,mobile,0,0
134.37,32,584,4,0,0,desktop,0,0
23.7,35,2843,0,0,0,mobile,0,0
142.08,45,2223,0,0,0,desktop,1,0
31.3,40,2171,2,0,0,mobile,0,0
15.01,31,2275,3,0,0,desktop,1,0
21.68,47,2492,1,0,0,mobile,0,0
0.24,50,2476,1,0,0,mobile,1,0
152.22,62,765,2,0,0,mobile,0,0
158.19,32,2680,4,0,0,tablet,0,0
86.82,24,2113,1,0,0,desktop,1,0
21.12,32,1305,1,0,0,mobile,1,0
10.47,69,1415,0,0,1,desktop,0,0
2.32,59,428,1,0,0,desktop,0,0
21.75,63,2666,0,0,0,desktop,1,0
265.81,55,2973,1,0,0,mobile,0,0
33.18,63,2015,2,0,0,mobile,0,0
52.49,61,2860,3,0,0,mobile,1,0
13.36,28,107,1,0,0,mobile,1,0
30.18,46,659,4,0,0,desktop,0,0
87.88,48,1183,3,1,0,mobile,1,0
112.3,42,2313,2,0,0,mobile,1,0
33.78,69,1226,1,1,0,mobile,0,0
7.14,41,155,3,0,0,mobile,1,0
59.52,36,896,3,1,1,tablet,1,1
32.02,19,1522,2,1,0,tablet,1,0
29.75,39,1621,1,0,0,mobile,1,0
385.85,37,993,2,0,0,desktop,0,0
114.95,50,2293,2,0,0,mobile,1,0
97.67,25,1324,4,1,1,desktop,1,0
64.5,42,1386,1,0,1,mobile,0,0
67.23,63,2434,0,0,0,mobile,1,0
93.42,26,2807,7,0,0,desktop,1,0
143.06,51,2462,1,0,0,desktop,1,0
145.34,40,1302,2,0,0,mobile,1,0
22.6,22,2763,1,0,1,desktop,1,0
83.2,42,759,7,0,0,desktop,0,0
63.71,25,747,1,1,0,mobile,1,0
245.31,33,593,4,0,0,mobile,0,0
119.77,65,1549,0,0,0,mobile,0,0
91.24,62,2887,1,0,0,desktop,1,0
14.71,69,16,3,1,0,tablet,1,1
111.66,32,993,5,0,0,mobile,1,0
14.96,18,1069,3,0,0,desktop,1,0
49.36,39,1345,1,0,0,desktop,0,0
18.5,20,2699,1,0,0,mobile,0,0
141.35,55,2196,3,0,0,mobile,1,0
27.72,31,2403,1,0,0,mobile,1,0
59.68,53,703,3,0,0,mobile,0,0
271.23,35,613,2,0,0,desktop,0,0
27.43,64,105,0,1,0,mobile,0,0
85.07,58,1498,0,0,0,mobile,1,0
65.22,35,396,2,0,0,desktop,1,0
2.19,20,2654,3,0,0,mobile,0,0
188.86,27,2011,1,0,0,mobile,0,0
8.59,66,851,2,0,0,mobile,0,0
77.15,56,1989,1,0,1,mobile,0,0
98.7,64,442,1,0,1,desktop,0,0
118.8,18,1669,1,0,1,mobile,0,0
140.01,44,873,3,0,0,desktop,1,0
35.05,44,667,1,0,0,mobile,0,0
1.2,28,1052,4,0,0,mobile,1,0
154.24,66,2842,3,0,1,mobile,0,0
92.06,22,2523,4,0,1,desktop,1,0
217.03,24,628,2,0,0,mobile,1,0
206.7,36,1429,1,0,0,mobile,1,0
222.43,46,2550,1,1,0,desktop,0,0
79.65,32,348,2,0,0,mobile,0,0
48.71,52,1264,2,0,0,mobile,0,0
188.17,64,1018,2,0,1,mobile,0,0
72.02,54,570,4,0,0,desktop,1,0
24.32,29,2743,1,0,0,tablet,1,0
231.7,47,2074,2,0,1,mobile,0,0
257.02,37,1953,1,0,0,mobile,1,0
75.35,54,2265,1,0,0,mobile,0,0
9.45,20,1352,3,0,0,desktop,0,0
58.89,26,2885,1,0,0,mobile,1,0
195.27,58,2822,4,0,0,mobile,0,0
278.46,56,670,2,0,0,desktop,1,0
27.3,43,718,0,0,0,mobile,1,0
8.32,19,2358,5,0,0,mobile,1,0
251.81,40,2647,3,0,0,tablet,0,0
59.2,40,267,2,0,0,tablet,1,0
93.64,38,1439,0,0,0,mobile,1,0
413.29,33,2694,0,0,0,mobile,1,0
8.27,26,1357,4,0,0,mobile,1,0
125.4,30,1023,1,0,0,mobile,0,0
9.24,45,2038,1,0,0,tablet,1,0
56.49,44,2498,1,1,0,desktop,0,0
195.44,68,565,4,0,0,desktop,0,0
68.19,69,1271,1,0,0,mobile,0,0
704.62,34,1060,6,0,1,mobile,0,0
98.26,55,1425,3,0,1,mobile,1,0
46.48,53,28,0,0,0,mobile,0,0
29.83,18,220,1,0,0,mobile,1,0
51.79,35,406,3,1,0,mobile,1,0
55.93,68,1638,2,0,0,mobile,1,0
8.54,26,1799,2,0,0,mobile,0,0
55.36,30,2319,2,0,0,mobile,1,0
74.89,57,1760,1,0,0,mobile,1,0
153.93,62,1675,1,0,1,mobile,1,0
128.31,32,792,2,0,0,mobile,0,0
148.04,60,963,1,0,0,mobile,1,0
1.01,61,1310,2,0,0,tablet,1,0
29.46,63,834,2,0,0,mobile,1,0
130.05,21,317,2,1,1,desktop,1,0
79.4,50,1321,2,0,0,tablet,0,0
0.64,41,2386,3,0,0,mobile,0,0
195.86,53,1331,1,0,0,mobile,1,0
177.84,68,351,6,0,0,mobile,0,0
95.4,58,511,2,0,0,mobile,0,0
8.25,27,2573,1,0,0,mobile,0,0
174.56,53,492,0,0,0,desktop,1,0
105.17,37,1932,2,1,0,mobile,1,0
182.77,58,1618,1,0,0,tablet,0,0
167.2,62,2057,1,0,0,desktop,0,0
194.95,61,1521,1,0,0,mobile,0,0
87.58,28,1584,1,0,0,mobile,1,0
18.14,29,2609,2,0,1,mobile,1,0
133.46,35,2488,0,0,0,mobile,0,0
116.26,47,1576,1,0,0,mobile,1,0
162.69,61,2840,3,0,1,desktop,0,0
22.34,65,1762,1,0,1,mobile,1,0
26.03,54,1992,2,0,0,mobile,1,0
265.32,37,1269,1,0,0,desktop,1,0
166.34,42,2081,0,1,0,mobile,0,0
286.61,29,1047,3,0,0,mobile,1,0
170.61,38,2893,1,1,0,mobile,0,0
109.1,42,2614,7,0,0,mobile,1,0
127.4,28,49,3,1,0,desktop,0,0
263.93,26,462,0,0,0,tablet,1,0
103.76,67,2638,3,0,0,mobile,1,0
120.09,42,336,3,0,0,mobile,1,0
20.42,52,1382,3,0,0,mobile,1,0
77.08,69,1146,0,0,0,desktop,1,0
151.22,49,359,0,0,0,desktop,0,0
37.92,66,2394,1,0,1,mobile,1,0
27.12,31,193,2,0,0,mobile,1,0
45.2,18,1440,1,0,0,tablet,1,0
33.17,34,1401,7,0,0,mobile,1,0
29.04,42,756,1,0,0,desktop,1,0
66.38,25,1685,0,0,0,desktop,1,0
286.11,22,2526,2,1,0,mobile,1,0
84.88,22,828,3,0,1,desktop,0,0
24.98,58,890,3,1,1,mobile,1,1
9.61,52,653,2,0,0,tablet,0,0
142.95,36,2456,2,1,0,mobile,1,0
57.91,40,2334,1,0,0,mobile,0,0
207.0,26,1922,1,0,0,mobile,0,0
129.28,47,851,2,0,0,desktop,0,0
190.9,67,111,1,0,0,mobile,0,0
38.09,33,620,1,0,0,mobile,0,0
141.46,50,793,3,0,0,mobile,1,0
36.79,19,2098,2,0,0,mobile,0,0
335.76,31,1158,2,0,0,desktop,1,0
121.4,63,588,1,0,0,mobile,0,0
47.08,18,2644,2,0,0,desktop,0,0
37.69,43,2718,3,0,0,desktop,1,0
25.42,42,1310,1,0,1,tablet,1,0
142.35,33,1958,3,0,0,desktop,1,0
29.62,32,2362,3,0,0,mobile,1,0
108.55,43,2654,2,0,0,mobile,0,0
36.89,64,297,3,1,0,tablet,0,0
130.15,61,1630,6,0,0,desktop,1,0
202.45,33,569,3,0,0,mobile,1,0
180.62,31,1188,1,0,0,tablet,1,0
171.68,46,832,2,0,0,desktop,0,0
24.95,41,610,2,0,0,tablet,0,0
11.1,64,16,2,0,0,desktop,0,0
144.06,32,1370,3,0,0,desktop,1,0
55.13,36,72,2,0,0,desktop,0,0
67.95,25,270,5,0,0,mobile,1,0
3.8,51,287,2,0,0,tablet,1,0
36.06,19,66,0,0,0,mobile,1,0
4.11,44,880,0,1,0,mobile,0,1
253.62,27,68,1,0,0,desktop,0,0
33.47,52,1217,3,0,0,desktop,1,0
97.79,40,1403,1,0,0,desktop,1,0
4.77,66,974,1,0,0,mobile,1,0
131.9,25,508,2,0,1,mobile,0,0
46.81,45,2885,1,0,0,mobile,1,0
273.84,40,1126,2,1,1,mobile,1,0
262.84,21,886,3,0,0,desktop,1,0
47.22,31,2842,5,0,0,mobile,0,0
277.47,59,2470,3,0,0,mobile,0,0
667.4,46,1988,1,0,0,mobile,0,0
209.44,18,775,3,0,0,desktop,1,0
223.62,21,2526,0,1,0,mobile,0,0
34.36,49,926,5,1,0,desktop,0,0
103.16,50,120,3,0,0,mobile,0,0
8.35,66,1939,1,0,0,mobile,1,0
11.97,43,488,3,0,0,desktop,1,0
816.69,34,2126,0,0,0,mobile,1,0
47.46,56,441,4,0,1,mobile,1,0
165.49,40,462,2,0,0,desktop,1,0
197.2,49,612,0,0,0,desktop,0,0
234.25,69,1318,0,0,0,desktop,1,0
725.3,32,1660,1,0,1,desktop,1,0
33.17,30,917,1,0,0,mobile,1,0
4.94,19,2657,1,0,1,mobile,0,0
63.56,36,6,0,0,0,mobile,0,0
16.72,41,681,2,0,1,tablet,0,0
2.72,62,2943,3,0,0,tablet,0,0
53.63,41,2319,2,0,0,mobile,1,0
183.75,28,1644,1,0,0,mobile,0,0
100.22,39,2859,3,0,0,mobile,0,0
45.01,32,2607,1,0,0,desktop,1,0
127.48,27,99,5,0,0,mobile,1,0
31.68,58,526,2,0,0,desktop,1,0
1.74,44,2242,2,0,0,tablet,1,0
173.45,26,1181,4,0,0,tablet,1,0
117.3,69,1690,1,0,0,mobile,1,0
172.41,45,1139,0,0,0,tablet,1,0
4.77,18,396,3,0,0,desktop,0,0
217.77,34,770,1,0,0,mobile,0,0
115.96,48,1827,1,0,0,mobile,0,0
99.45,61,1546,4,0,0,desktop,1,0
117.58,27,2928,2,0,0,tablet,1,0
239.79,54,2793,1,0,0,mobile,1,0
106.1,46,683,3,0,0,mobile,0,0
104.37,35,1557,1,0,0,mobile,0,0
561.06,64,15,3,0,0,tablet,1,0
169.63,55,2416,4,0,0,tablet,1,0
70.07,56,2686,4,0,1,mobile,1,0
147.47,66,2901,1,0,0,mobile,0,0
59.16,23,1237,4,1,0,tablet,1,0
31.19,57,2748,0,0,1,desktop,1,0
109.01,29,5,0,1,0,tablet,1,1
316.03,31,2279,0,0,0,desktop,0,0
317.65,61,1909,1,1,1,mobile,1,1
50.21,27,1426,4,1,0,desktop,0,0
90.01,37,1608,1,1,0,mobile,1,0
28.54,32,2634,2,0,0,desktop,1,0
651.99,48,169,1,0,0,desktop,0,1
476.34,24,2809,5,1,1,tablet,1,1
125.81,58,792,1,0,0,tablet,1,0
195.81,27,1000,1,0,0,mobile,1,0
150.67,27,152,2,0,0,mobile,0,0
107.92,65,2272,2,0,0,mobile,0,0
6.58,56,504,2,0,1,desktop,1,0
72.78,45,1574,2,0,0,desktop,1,0
134.79,47,2092,1,0,0,tablet,1,0
135.81,54,2745,2,0,0,desktop,1,0
56.04,20,504,4,0,0,mobile,1,0
341.04,67,2978,4,0,0,mobile,1,0
21.98,60,843,4,0,0,mobile,1,0
83.26,32,351,4,0,0,desktop,1,0
140.88,38,2071,1,0,0,tablet,0,0
143.34,69,1660,6,0,1,mobile,1,0
125.51,54,598,4,0,0,desktop,1,0
38.64,29,1067,2,0,0,mobile,0,0
20.38,21,2514,1,0,0,mobile,0,0
121.25,64,40,1,0,0,mobile,0,0
109.75,26,2351,2,0,0,mobile,0,0
23.72,56,175,4,0,0,tablet,1,0
146.55,59,999,2,1,1,mobile,0,0
72.87,45,1485,1,0,0,mobile,0,0
132.23,40,2669,4,0,0,desktop,1,0
217.95,62,1217,1,1,1,tablet,1,1
22.32,57,2292,3,0,0,desktop,1,0
2.32,61,836,6,0,0,mobile,0,0
181.21,39,2328,0,0,0,mobile,1,0
112.9,41,1060,3,0,1,mobile,1,0
144.33,68,2605,3,0,0,mobile,1,0
218.53,43,898,2,1,0,tablet,1,0
194.83,47,1564,0,0,0,mobile,0,0
389.06,50,1047,4,0,0,mobile,1,0
92.13,33,2767,6,0,0,desktop,1,0
80.45,39,932,3,0,0,desktop,1,0
61.68,66,2139,3,0,1,mobile,0,0
20.02,67,2438,1,0,0,mobile,1,0
102.01,60,2598,1,0,0,mobile,1,0
38.92,35,2979,2,0,1,mobile,1,0
305.06,24,1252,2,0,0,mobile,1,0
105.02,67,1226,2,0,0,mobile,1,0
107.83,43,1374,2,0,0,mobile,1,0
52.61,25,1062,2,0,0,mobile,1,0
6.41,23,2781,4,0,0,mobile,1,0
3.87,47,500,2,0,0,tablet,0,0
66.06,56,1723,0,0,0,mobile,0,0
10.6,40,2919,2,0,0,desktop,1,0
112.03,49,2565,2,0,0,mobile,0,0
255.41,39,2116,3,0,0,desktop,1,0
257.38,59,1764,2,0,0,mobile,1,0
129.12,60,2171,3,0,0,mobile,1,0
28.47,62,1709,2,0,0,desktop,0,0
238.53,26,336,4,0,0,desktop,1,0
260.69,48,1177,1,0,0,tablet,1,0
26.28,24,779,1,0,0,desktop,1,0
160.47,26,1186,1,0,0,mobile,0,0
40.51,30,1934,1,0,0,mobile,0,0
194.73,20,1467,2,0,0,mobile,1,0
707.01,52,2471,3,0,0,mobile,1,0
3.66,50,1562,7,1,0,desktop,0,0
273.19,38,939,3,0,1,mobile,1,0
116.94,48,804,2,1,0,tablet,1,0
435.14,69,1936,2,0,0,mobile,0,0
75.06,51,634,2,0,0,mobile,1,0
225.58,49,1254,1,0,0,mobile,1,0
7.73,52,1083,1,0,0,mobile,1,0
49.01,32,2144,3,0,0,desktop,0,0
8.32,49,1286,3,0,0,tablet,0,0
444.32,23,354,3,0,0,mobile,1,0
203.78,62,1160,2,0,0,desktop,0,0
229.71,38,1886,4,0,1,desktop,1,0
333.61,50,1819,2,0,0,tablet,1,0
10.67,49,967,2,0,0,mobile,1,0
58.45,69,2971,2,0,0,mobile,0,0
8.84,36,2521,1,0,1,mobile,1,0
28.41,50,2478,2,0,0,mobile,0,0
31.26,45,2585,0,0,0,mobile,1,0
75.98,48,1170,3,0,0,mobile,1,0
37.53,38,1548,3,0,0,desktop,0,0
12.77,51,2135,3,0,0,mobile,0,0
22.0,32,109,3,0,0,desktop,1,0
19.12,31,1369,1,0,1,desktop,1,0
433.77,36,1758,1,0,0,desktop,1,0
170.9,60,994,2,0,0,mobile,1,0
412.15,32,1518,2,0,0,mobile,0,0
69.52,23,1357,0,0,1,mobile,1,0
39.15,69,822,0,0,0,mobile,0,0
192.11,26,937,0,0,0,desktop,1,0
47.39,54,2697,2,0,0,mobile,0,0
42.7,37,191,1,0,0,mobile,1,0
31.75,51,1997,3,0,0,mobile,1,0
16.67,55,933,1,0,0,mobile,0,0
35.56,43,142,2,0,0,tablet,0,0
52.68,35,1893,3,0,0,tablet,0,0
134.5,45,2888,1,0,0,mobile,1,0
7.75,68,2216,4,0,0,mobile,0,0
28.36,26,566,1,0,0,tablet,1,0
198.67,49,1283,2,0,0,tablet,0,0
19.07,23,1463,1,0,0,desktop,1,0
50.34,31,1135,4,1,0,mobile,1,0
239.99,45,744,4,0,0,mobile,0,0
20.2,41,673,0,0,0,mobile,1,0
10.36,30,2912,3,1,0,desktop,1,0
79.52,60,2887,1,1,0,desktop,1,0
43.22,29,531,2,0,0,mobile,1,0
99.45,68,1314,0,0,0,mobile,0,0
195.44,36,562,2,0,0,desktop,0,0
17.7,38,1534,3,0,0,desktop,0,0
104.3,44,2223,0,0,0,desktop,1,0
84.51,36,302,4,0,1,desktop,1,0
18.67,41,185,0,0,0,mobile,1,0
117.38,43,510,6,0,0,mobile,1,0
38.37,62,2867,4,0,0,desktop,0,0
80.29,45,1334,7,0,0,desktop,1,0
10.3,63,1370,0,0,0,mobile,1,0
73.85,35,2204,2,0,0,mobile,1,0
43.91,61,2835,0,0,0,desktop,1,0
207.37,53,795,1,0,0,mobile,0,0
7.04,59,2480,2,1,0,mobile,0,0
65.08,46,1524,2,0,1,desktop,1,0
73.59,34,761,2,0,0,desktop,0,0
154.92,21,2195,1,0,0,desktop,1,0
102.48,61,2529,4,0,0,mobile,0,0
132.03,62,435,2,0,0,mobile,1,0
180.1,46,1543,3,0,0,mobile,1,0
237.84,21,2039,2,0,1,desktop,1,0
45.2,27,1707,3,0,0,desktop,1,0
92.67,42,69,1,0,0,mobile,1,0
219.99,48,1630,2,0,0,mobile,1,0
546.21,20,1905,5,0,0,mobile,1,0
264.35,64,2923,3,0,0,mobile,1,0
55.72,19,2234,2,0,0,mobile,1,0
26.05,42,2952,0,1,0,desktop,0,0
80.66,66,2730,1,0,0,desktop,1,0
162.41,23,2252,2,1,0,desktop,1,0
81.41,43,554,4,0,0,desktop,1,0
79.21,25,2061,1,0,1,mobile,0,0
218.59,52,2714,5,0,1,tablet,1,0
53.82,44,1298,3,0,0,mobile,1,0
235.76,42,2099,2,0,0,mobile,1,0
62.67,35,500,5,0,0,mobile,1,0
47.74,18,2417,3,0,0,mobile,0,0
72.61,65,2772,1,0,1,mobile,1,0
172.48,56,2405,2,0,1,mobile,1,0
16.16,20,2895,3,0,0,mobile,0,0
26.24,21,1530,0,0,0,desktop,1,0
363.01,58,2304,2,0,0,mobile,0,0
23.16,54,1512,3,0,0,mobile,0,0
100.64,68,279,2,0,0,tablet,1,0
103.9,32,1083,0,0,0,desktop,1,0
80.71,25,446,1,0,0,mobile,0,0
124.19,55,2161,1,0,0,mobile,0,0
31.34,67,836,2,1,0,desktop,0,0
96.53,36,755,2,0,1,mobile,1,0
55.86,64,1846,3,1,0,mobile,1,0
130.05,43,1593,4,0,1,mobile,1,0
18.27,56,1513,2,0,1,desktop,0,0
101.52,27,1431,0,0,0,mobile,0,0
24.59,55,2415,0,0,0,mobile,1,0
39.19,31,1084,3,0,0,mobile,0,0
29.62,66,2377,2,0,0,desktop,1,0
24.23,58,2776,1,0,0,desktop,1,0
209.64,36,1591,5,0,1,desktop,0,0
40.38,47,1909,1,0,0,mobile,0,0
314.28,22,2768,3,0,0,tablet,0,0
420.49,48,2232,4,0,1,mobile,1,0
101.63,24,1023,4,1,0,mobile,1,0
18.52,36,2359,6,0,0,tablet,1,0
56.31,48,1562,1,0,0,tablet,0,0
191.78,69,177,4,0,0,desktop,1,0
54.95,56,847,4,0,0,tablet,0,0
10.92,41,1249,1,0,0,mobile,0,0
97.64,51,1601,1,0,0,mobile,1,0
223.81,40,1605,3,0,0,mobile,1,0
190.71,65,1976,7,0,0,mobile,1,0
23.1,62,2057,7,0,0,desktop,1,0
134.05,57,236,1,0,0,mobile,1,0
29.89,23,710,2,0,0,desktop,1,0
29.54,55,2972,3,1,0,mobile,1,0
248.65,58,2733,2,0,0,mobile,1,0
34.47,53,794,4,1,0,mobile,0,0
36.66,44,2856,3,0,0,tablet,0,0
0.08,28,1935,0,0,1,desktop,1,0
245.45,22,1670,1,0,0,desktop,1,0
188.77,34,27,1,1,0,desktop,1,0
118.45,69,2598,4,0,0,desktop,0,0
166.48,24,1227,5,1,1,tablet,1,0
19.79,44,85,2,0,0,mobile,1,0
73.57,64,1856,2,0,0,mobile,1,0
51.92,32,2514,6,0,0,mobile,0,0
11.82,63,1123,2,0,0,tablet,1,0
79.89,30,1214,3,0,0,tablet,1,0
304.2,28,12,2,0,1,desktop,1,1
4.91,62,1013,5,0,0,mobile,1,0
41.35,43,1749,0,0,0,mobile,1,0
27.91,39,1877,0,0,0,mobile,0,0
32.64,45,2620,0,0,0,mobile,0,0
286.88,41,1318,1,0,0,mobile,0,0
75.75,46,1384,3,0,0,mobile,1,0
75.35,26,1679,1,0,0,tablet,1,0
171.54,59,2962,3,0,1,mobile,0,0
20.14,21,180,1,0,0,tablet,1,0
80.16,66,797,3,1,0,desktop,1,0
67.45,63,1468,1,0,0,mobile,1,0
109.03,35,2025,4,0,0,mobile,0,0
926.82,60,2489,1,0,0,tablet,1,0
176.07,33,887,6,0,0,desktop,1,0
60.87,50,2469,6,0,0,mobile,0,0
210.92,46,1190,3,0,0,mobile,1,0
22.46,56,1676,1,0,0,desktop,0,0
3.71,27,1520,1,0,0,mobile,1,0
27.45,26,2516,2,0,0,mobile,0,0
49.94,48,2761,2,0,0,desktop,1,0
85.74,45,2433,0,0,1,desktop,1,0
114.58,20,2362,2,1,0,mobile,0,0
289.76,31,771,1,0,0,tablet,0,0
85.57,42,1279,5,0,1,desktop,0,0
83.48,32,959,1,0,0,desktop,1,0
6.19,19,917,1,0,0,mobile,0,0
4.26,41,2071,2,0,0,mobile,1,0
96.13,31,1782,0,0,1,mobile,1,0
69.19,65,339,1,0,0,mobile,1,0
219.3,24,1517,3,0,0,tablet,1,0
21.02,53,2871,0,0,0,tablet,1,0
3.03,67,2414,4,0,0,desktop,0,0
71.53,41,1396,1,0,0,mobile,1,0
32.53,44,915,0,0,0,desktop,1,0
6.11,54,1854,4,0,0,mobile,1,0
154.74,55,475,3,0,1,mobile,1,0
14.2,47,1447,1,0,0,mobile,0,0
112.48,44,1380,3,0,0,mobile,1,0
39.6,56,1484,2,0,0,mobile,1,0
22.87,32,2075,3,0,0,mobile,0,0
57.32,43,2990,1,0,0,mobile,1,0
194.0,18,2850,1,0,1,desktop,0,0
59.73,21,801,2,0,0,mobile,1,0
166.73,46,2908,1,0,0,desktop,1,0
16.09,18,1247,6,0,1,mobile,1,0
177.82,60,864,3,0,0,mobile,0,0
